submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_on_fish_scale_,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__mm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,N,10,,Density,no,3300,no,,250,4/7/2021 12:41,190,0,4460,,1160,100,83.717,0.441,Excellent,Edge of tree,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,,SE,10,,Depth,,,,,240,4/7/2021 12:44,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,SE,7.5,,Depth,,,,,252,4/7/2021 12:44,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,SE,5,,Depth,,,,,242,4/7/2021 12:45,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,SE,2.5,,Depth,,,,,222,4/7/2021 12:45,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,E,10,,Density,no,3300,no,,225,4/7/2021 12:47,114,0,4020,,720,100,51.962,0.456,Excellent,Under tree,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,NW,10,,Depth,,,,,250,4/7/2021 12:50,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,NW,7.5,,Depth,,,,,212,4/7/2021 12:50,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,NW,5,,Depth,,,,,230,4/7/2021 12:50,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,NW,2.5,,Depth,,,,,152,4/7/2021 12:51,,,,,,,,,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,S,10,,Density,no,3300,no,,265,4/7/2021 12:52,210,0,4540,,1240,100,89.49,0.426,Excellent,,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,W,10,,Density,no,3300,no,,236,4/7/2021 12:56,131,0,4230,,930,100,67.118,0.512,Excellent,Amongst trees,,,,,,4/7/2021 13:20
56535438,2021-04-12 10:17:22 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Ab, bf, wm",4/7/2021 12:24,Englishman,,Other,Na,Half of s3f,,S3f,no,SINGLE,100,,,Cardinal 10 m,Centre,,,Density,no,3300,no,,225,4/7/2021 13:03,184,0,4280,,980,100,70.726,0.384,Excellent,More open than other density,https://drive.google.com/uc?id=1VDaoUnxKX7DA9KluMjEjrj3ZMGA5KfXM,,,,,4/7/2021 13:20
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,4/5/2021 9:45,,,N,2.5,,Depth,,,,,330,4/5/2021 10:03,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,N,5,,Depth,,,,,260,4/5/2021 10:02,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,,N,10,,Density,no,3320,yes,1a,205,4/5/2021 9:47,180,,4230,,910,100,65.674,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,N,7.5,,Depth,,,,,270,4/5/2021 10:01,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,S,7.5,,Depth,,,,,360,4/5/2021 9:58,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,,S,5,,Depth,,,,,390,4/5/2021 9:59,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,S,2.5,,Depth,,,,,370,4/5/2021 10:00,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,,N,,,Density,no,3320,no,,260,4/5/2021 9:52,75,,3710,,390,100,28.146,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,W,2.5,,Depth,,,,,305,4/5/2021 10:04,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,W,5,,Depth,,,,,345,4/5/2021 10:05,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,,N,10,,Density,no,3220,no,,310,4/5/2021 9:52,75,,3770,,550,100,39.693,,,Multiparty,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,W,7.5,,Depth,,,,,300,4/5/2021 10:06,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,N,10,,Density,no,3320,no,,374,4/5/2021 9:57,70,,4370,,1050,100,75.778,,,Need to retire add extra tube,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,,W,10,,Density,no,3890,yes,1a,176,4/5/2021 10:01,140,,4670,,780,100,56.292,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,,W,10,,Density,no,3890,yes,1b,245,4/5/2021 10:04,73,,4380,,490,100,35.363,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,W,10,,Density,no,3890,yes,1b,284,4/5/2021 10:06,50,,4220,,330,100,23.816,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,E,7.5,,Depth,,,,,265,4/5/2021 10:07,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,E,5,,Depth,,,,,285,4/5/2021 10:08,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,E,2.5,,Depth,,,,,320,4/5/2021 10:08,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,W,10,,Density,no,3890,yes,1c,339,4/5/2021 10:09,63,4,4220,,330,100,23.816,0.404,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,S,10,,Density,no,3890,yes,1a,279,4/5/2021 10:15,270,,5250,,1360,100,98.151,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,S,10,,Density,no,3890,yes,1b,295,4/5/2021 10:18,20,,4030,,140,100,10.104,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,S,10,,Density,no,3890,yes,1c,343,4/5/2021 10:20,60,,4230,,340,100,24.538,,,Dropped some core,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,S,10,,Density,no,3890,yes,1d,350,4/5/2021 10:22,20,,4030,,140,100,10.104,,,"Didn’t hit ground,depth 375",,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,E,10,,Density,no,3890,yes,1a,223,4/5/2021 10:30,215,,5020,,1130,100,81.552,,,"Can’t find hole, redo.",,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,E,10,,Density,no,3890,yes,1b,265,4/5/2021 10:33,38,,4150,,260,100,18.764,,,,https://drive.google.com/uc?id=1RVq7plPzDetI5Q7KY_0s7LH2usgFv-Zr,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,E,10,,Density,no,3890,yes,1c,,4/5/2021 10:34,,,,,,,,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,Centre,,,Density,no,3890,yes,1a,238,4/5/2021 10:37,160,,4790,,900,100,64.953,,,,,,,,,
56535546,2021-04-12 10:20:51 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,AB WM BF,4/5/2021 9:24,Englishman,,Other,Stonesx,Sunny hard crust,,N1A,no,,,,,Cardinal 10 m,Centre,,,Density,no,3890,yes,1b,290,4/5/2021 10:42,70,,4380,,490,100,35.363,,,,,,,,,
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,E,10,,Density,no,3800,yes,1a,274,4/5/2021 13:26,257,0,5000,,1200,100,86.604,0.337,Good,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,E,5,,Depth,,,,,360,4/5/2021 13:14,,,,,,,,,Excellent,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,E,2.5,,Depth,,,,,370,4/5/2021 13:15,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,E,10,,Density,no,3800,yes,1b,365,4/5/2021 13:28,102,0,4370,,570,100,41.137,0.403,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,W,2.5,,Depth,,,,,360,4/5/2021 13:17,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,W,5,,Depth,,,,,300,4/5/2021 13:18,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,W,7.5,,Depth,,,,,275,4/5/2021 13:19,,,,,,,,,,,https://drive.google.com/uc?id=1Ve9w1EEwuRGdnHSD6GBq8IciUpaSP-WD,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,W,10,,Depth,,,,,330,4/5/2021 13:19,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,10,,Depth,,,,,345,4/5/2021 13:21,,,,,,,,,,,https://drive.google.com/uc?id=1IDs2I75iOUwWxDiC5Sclhy6lUYIRfc01,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,7.5,,Depth,,,,,330,4/5/2021 13:22,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,5,,Depth,,,,,350,4/5/2021 13:22,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,2.5,,Depth,,,,,350,4/5/2021 13:23,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,S,2.5,,Depth,,,,,395,4/5/2021 13:32,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,S,7.5,,Depth,,,,,340,4/5/2021 13:28,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,S,10,,Depth,,,,,370,4/5/2021 13:29,,,,,,,,,,,https://drive.google.com/uc?id=1sSTNDBEtyABaIy99QyPP1EJObdQCbzJl,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,10,,Density,no,3800,yes,1a,315,4/5/2021 13:37,123,0,4690,,890,100,64.231,0.522,,Hitting tree pockets,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,S,5,,Depth,,,,,355,4/5/2021 13:30,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SE,2.5,,Depth,,,,,415,4/5/2021 13:32,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SE,5,,Depth,,,,,400,4/5/2021 13:33,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SE,7.5,,Depth,,,,,360,4/5/2021 13:33,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SE,10,,Depth,,,,,420,4/5/2021 13:33,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,10,,Density,yes,,no,,,,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,N,,,Density,no,3800,no,,320,4/5/2021 13:39,4,,3820,,20,100,1.443,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NE,2.5,,Depth,,,,,360,4/5/2021 13:38,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NE,5,,Depth,,,,,395,4/5/2021 13:40,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NE,7.5,,Depth,,,,,270,4/5/2021 13:41,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NE,10,,Depth,,,,,320,4/5/2021 13:42,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NW,2.5,,Depth,,,,,290,4/5/2021 13:45,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,W,10,,Density,no,3800,no,,305,4/5/2021 13:42,135,0,4500,,700,100,50.519,0.374,,On edge of tree,,,,,,4/5/2021 13:56
